county_id,precinct_code,precinct_name,rvs_total,ballots_total,ballots_blank,yes_47,no_47,over_47,blank_47
25,0001,COLUMBUS 01-A,1251,109,6,51,51,0,6
25,0001,COLUMBUS 01-A,1251,207,0,142,55,0,10
25,0001,COLUMBUS 01-A,1251,497,0,299,169,0,29
25,0001,COLUMBUS 01-A,1251,17,1,11,5,0,1
25,0002,COLUMBUS 01-B,1388,76,1,43,32,0,1
25,0002,COLUMBUS 01-B,1388,131,0,93,33,0,5
25,0002,COLUMBUS 01-B,1388,513,0,315,171,0,27
25,0002,COLUMBUS 01-B,1388,28,3,13,11,0,4
25,0003,COLUMBUS 01-C,1463,122,5,71,46,0,5
25,0003,COLUMBUS 01-C,1463,185,0,131,46,0,8
25,0003,COLUMBUS 01-C,1463,669,0,395,224,0,50
25,0003,COLUMBUS 01-C,1463,30,3,15,11,0,4
25,0004,COLUMBUS 02-A,1298,110,0,72,37,0,0
25,0004,COLUMBUS 02-A,1298,179,0,128,43,0,8
25,0004,COLUMBUS 02-A,1298,324,0,237,73,0,14
25,0004,COLUMBUS 02-A,1298,16,1,9,5,0,2
25,0005,COLUMBUS 02-B,1074,127,5,97,24,0,6
25,0005,COLUMBUS 02-B,1074,191,0,147,43,0,1
25,0005,COLUMBUS 02-B,1074,482,1,325,128,0,29
25,0005,COLUMBUS 02-B,1074,18,2,6,8,0,4
25,0006,COLUMBUS 02-C,1555,175,3,127,44,0,4
25,0006,COLUMBUS 02-C,1555,231,0,165,54,0,12
25,0006,COLUMBUS 02-C,1555,556,0,396,129,0,31
25,0006,COLUMBUS 02-C,1555,18,3,8,7,0,3
25,0007,COLUMBUS 02-D,1214,148,6,90,51,0,7
25,0007,COLUMBUS 02-D,1214,249,0,189,54,0,6
25,0007,COLUMBUS 02-D,1214,459,0,322,108,0,29
25,0007,COLUMBUS 02-D,1214,28,1,21,6,0,1
25,0008,COLUMBUS 02-E,1055,165,9,93,61,1,9
25,0008,COLUMBUS 02-E,1055,212,0,147,58,0,7
25,0008,COLUMBUS 02-E,1055,394,0,280,103,0,11
25,0008,COLUMBUS 02-E,1055,12,2,6,3,0,3
25,0009,COLUMBUS 02-F,998,142,6,87,47,0,8
25,0009,COLUMBUS 02-F,998,199,0,143,51,0,5
25,0009,COLUMBUS 02-F,998,385,2,268,98,0,19
25,0009,COLUMBUS 02-F,998,18,0,12,6,0,0
25,0010,COLUMBUS 03-A,1359,80,4,49,25,0,5
25,0010,COLUMBUS 03-A,1359,140,0,96,35,0,9
25,0010,COLUMBUS 03-A,1359,358,0,245,94,0,19
25,0010,COLUMBUS 03-A,1359,23,1,14,6,0,3
25,0011,COLUMBUS 03-B,1009,76,1,33,39,0,4
25,0011,COLUMBUS 03-B,1009,136,0,88,44,0,4
25,0011,COLUMBUS 03-B,1009,302,0,183,106,0,13
25,0011,COLUMBUS 03-B,1009,14,1,8,5,0,1
25,0012,COLUMBUS 03-C,1584,144,3,89,52,0,3
25,0012,COLUMBUS 03-C,1584,198,0,141,45,0,12
25,0012,COLUMBUS 03-C,1584,466,1,305,138,0,23
25,0012,COLUMBUS 03-C,1584,27,1,20,6,0,1
25,0013,COLUMBUS 03-D,1258,94,5,49,40,0,5
25,0013,COLUMBUS 03-D,1258,96,2,59,30,0,7
25,0013,COLUMBUS 03-D,1258,315,0,182,113,0,20
25,0013,COLUMBUS 03-D,1258,34,3,17,14,0,3
25,0014,COLUMBUS 04-A,948,59,2,36,21,0,2
25,0014,COLUMBUS 04-A,948,110,0,77,29,0,4
25,0014,COLUMBUS 04-A,948,312,0,208,89,0,15
25,0014,COLUMBUS 04-A,948,20,1,13,6,0,1
25,0015,COLUMBUS 04-B,1087,82,1,57,23,0,2
25,0015,COLUMBUS 04-B,1087,144,0,104,36,0,4
25,0015,COLUMBUS 04-B,1087,303,0,205,85,0,13
25,0015,COLUMBUS 04-B,1087,26,2,15,9,0,2
25,0016,COLUMBUS 04-C,1295,53,4,42,7,0,4
25,0016,COLUMBUS 04-C,1295,97,0,75,21,0,1
25,0016,COLUMBUS 04-C,1295,297,1,215,70,0,12
25,0016,COLUMBUS 04-C,1295,32,2,19,10,0,3
25,0017,COLUMBUS 04-D,1179,70,2,41,26,0,3
25,0017,COLUMBUS 04-D,1179,146,0,108,31,0,7
25,0017,COLUMBUS 04-D,1179,322,0,220,84,0,18
25,0017,COLUMBUS 04-D,1179,21,2,16,2,0,3
25,0018,COLUMBUS 05-A,875,83,2,53,27,0,3
25,0018,COLUMBUS 05-A,875,127,1,94,27,0,6
25,0018,COLUMBUS 05-A,875,288,0,205,65,0,18
25,0018,COLUMBUS 05-A,875,15,0,11,3,0,1
25,0019,COLUMBUS 05-B,920,73,1,45,27,0,1
25,0019,COLUMBUS 05-B,920,136,0,104,26,0,6
25,0019,COLUMBUS 05-B,920,239,0,158,67,0,14
25,0019,COLUMBUS 05-B,920,20,0,15,4,0,1
25,0020,COLUMBUS 05-C,829,52,1,29,22,0,1
25,0020,COLUMBUS 05-C,829,88,0,61,23,0,4
25,0020,COLUMBUS 05-C,829,234,0,157,54,0,23
25,0020,COLUMBUS 05-C,829,15,0,7,8,0,0
25,0021,COLUMBUS 05-D,952,61,1,38,22,0,1
25,0021,COLUMBUS 05-D,952,96,0,78,13,0,5
25,0021,COLUMBUS 05-D,952,252,0,173,64,0,15
25,0021,COLUMBUS 05-D,952,24,4,18,2,0,4
25,0022,COLUMBUS 06-A,921,94,2,48,44,0,2
25,0022,COLUMBUS 06-A,921,108,0,63,40,0,5
25,0022,COLUMBUS 06-A,921,252,0,154,88,0,10
25,0022,COLUMBUS 06-A,921,13,1,4,7,0,2
25,0023,COLUMBUS 06-B,1085,202,15,134,50,0,18
25,0023,COLUMBUS 06-B,1085,151,0,106,40,0,5
25,0023,COLUMBUS 06-B,1085,276,0,166,95,0,15
25,0023,COLUMBUS 06-B,1085,20,3,11,6,0,3
25,0024,COLUMBUS 06-C,971,68,1,37,26,0,4
25,0024,COLUMBUS 06-C,971,67,0,43,22,0,2
25,0024,COLUMBUS 06-C,971,329,0,207,107,0,15
25,0024,COLUMBUS 06-C,971,24,4,11,9,0,4
25,0025,COLUMBUS 06-D,885,124,4,83,37,0,4
25,0025,COLUMBUS 06-D,885,193,0,147,39,0,7
25,0025,COLUMBUS 06-D,885,250,0,168,69,0,13
25,0025,COLUMBUS 06-D,885,14,0,9,4,0,1
25,0026,COLUMBUS 06-E,805,56,5,36,15,0,5
25,0026,COLUMBUS 06-E,805,98,0,76,18,0,4
25,0026,COLUMBUS 06-E,805,310,0,209,92,0,9
25,0026,COLUMBUS 06-E,805,14,0,9,5,0,0
25,0027,COLUMBUS 06-F,577,62,0,40,21,0,1
25,0027,COLUMBUS 06-F,577,93,0,59,30,0,4
25,0027,COLUMBUS 06-F,577,261,1,168,79,0,14
25,0027,COLUMBUS 06-F,577,8,0,8,0,0,0
25,0028,COLUMBUS 07-A,765,57,3,38,16,0,3
25,0028,COLUMBUS 07-A,765,85,1,57,24,0,4
25,0028,COLUMBUS 07-A,765,227,0,136,76,0,15
25,0028,COLUMBUS 07-A,765,12,1,6,5,0,1
25,0029,COLUMBUS 07-B,959,95,4,66,25,0,4
25,0029,COLUMBUS 07-B,959,137,0,109,23,0,5
25,0029,COLUMBUS 07-B,959,332,0,241,76,0,15
25,0029,COLUMBUS 07-B,959,25,7,13,5,0,7
25,0030,COLUMBUS 07-C,1503,84,3,57,23,0,4
25,0030,COLUMBUS 07-C,1503,121,1,82,31,0,8
25,0030,COLUMBUS 07-C,1503,341,0,238,83,0,20
25,0030,COLUMBUS 07-C,1503,23,2,10,8,0,5
25,0031,COLUMBUS 07-D,1277,102,3,70,28,0,4
25,0031,COLUMBUS 07-D,1277,187,0,142,40,0,5
25,0031,COLUMBUS 07-D,1277,476,1,334,112,0,30
25,0031,COLUMBUS 07-D,1277,39,1,28,8,0,3
25,0032,COLUMBUS 07-E,759,19,0,10,7,0,2
25,0032,COLUMBUS 07-E,759,47,0,28,16,0,3
25,0032,COLUMBUS 07-E,759,115,0,84,25,0,6
25,0032,COLUMBUS 07-E,759,11,1,5,3,0,3
25,0033,COLUMBUS 08-A,1428,111,6,81,23,0,7
25,0033,COLUMBUS 08-A,1428,215,0,160,46,0,9
25,0033,COLUMBUS 08-A,1428,348,0,244,80,0,24
25,0033,COLUMBUS 08-A,1428,38,4,21,8,0,9
25,0034,COLUMBUS 08-B,897,108,7,72,28,0,7
25,0034,COLUMBUS 08-B,897,115,2,90,21,0,4
25,0034,COLUMBUS 08-B,897,270,0,200,55,0,15
25,0034,COLUMBUS 08-B,897,30,9,16,4,0,10
25,0035,COLUMBUS 08-C,1272,143,3,91,47,0,3
25,0035,COLUMBUS 08-C,1272,226,0,169,51,0,6
25,0035,COLUMBUS 08-C,1272,456,0,304,116,0,36
25,0035,COLUMBUS 08-C,1272,18,2,14,2,0,2
25,0036,COLUMBUS 08-D,1308,178,7,124,45,0,9
25,0036,COLUMBUS 08-D,1308,280,0,214,56,0,10
25,0036,COLUMBUS 08-D,1308,492,0,340,122,0,30
25,0036,COLUMBUS 08-D,1308,18,1,9,8,0,1
25,0037,COLUMBUS 08-E,988,142,9,81,49,0,12
25,0037,COLUMBUS 08-E,988,174,0,129,42,0,3
25,0037,COLUMBUS 08-E,988,245,0,174,57,0,14
25,0037,COLUMBUS 08-E,988,19,2,11,5,0,3
25,0038,COLUMBUS 08-F,1218,71,2,48,17,0,6
25,0038,COLUMBUS 08-F,1218,158,0,126,26,0,6
25,0038,COLUMBUS 08-F,1218,433,0,347,64,0,22
25,0038,COLUMBUS 08-F,1218,38,6,22,6,0,10
25,0039,COLUMBUS 08-G,1196,86,5,62,19,0,5
25,0039,COLUMBUS 08-G,1196,225,0,169,43,0,13
25,0039,COLUMBUS 08-G,1196,355,0,238,91,0,26
25,0039,COLUMBUS 08-G,1196,36,3,21,11,0,4
25,0040,COLUMBUS 08-H,1079,126,3,88,34,0,4
25,0040,COLUMBUS 08-H,1079,201,1,152,40,0,9
25,0040,COLUMBUS 08-H,1079,285,0,207,61,0,17
25,0040,COLUMBUS 08-H,1079,26,5,16,5,0,5
25,0041,COLUMBUS 09-A,1993,137,11,72,52,0,12
25,0041,COLUMBUS 09-A,1993,113,1,86,24,0,3
25,0041,COLUMBUS 09-A,1993,517,1,310,173,0,34
25,0041,COLUMBUS 09-A,1993,23,5,11,7,0,5
25,0042,COLUMBUS 09-B,1662,121,4,88,29,0,4
25,0042,COLUMBUS 09-B,1662,180,0,139,32,0,9
25,0042,COLUMBUS 09-B,1662,544,0,346,155,0,43
25,0042,COLUMBUS 09-B,1662,59,2,41,15,0,3
25,0043,COLUMBUS 10-A,729,56,2,37,17,0,2
25,0043,COLUMBUS 10-A,729,130,0,97,27,0,6
25,0043,COLUMBUS 10-A,729,268,0,162,79,0,27
25,0043,COLUMBUS 10-A,729,46,7,25,13,0,8
25,0044,COLUMBUS 10-B,741,36,0,22,13,0,1
25,0044,COLUMBUS 10-B,741,46,1,28,12,0,6
25,0044,COLUMBUS 10-B,741,136,0,77,41,0,18
25,0044,COLUMBUS 10-B,741,18,0,11,7,0,0
25,0045,COLUMBUS 10-C,1896,147,16,95,36,0,16
25,0045,COLUMBUS 10-C,1896,82,0,48,30,0,4
25,0045,COLUMBUS 10-C,1896,396,0,215,148,0,33
25,0045,COLUMBUS 10-C,1896,41,3,22,15,0,4
25,0046,COLUMBUS 10-D,1325,156,5,106,40,0,8
25,0046,COLUMBUS 10-D,1325,209,0,141,51,0,17
25,0046,COLUMBUS 10-D,1325,481,1,301,146,0,34
25,0046,COLUMBUS 10-D,1325,30,2,19,8,0,3
25,0047,COLUMBUS 10-E,1463,275,8,153,112,0,8
25,0047,COLUMBUS 10-E,1463,261,0,176,72,0,13
25,0047,COLUMBUS 10-E,1463,440,0,262,134,0,44
25,0047,COLUMBUS 10-E,1463,34,6,14,14,0,6
25,0048,COLUMBUS 11-A,1236,51,3,17,30,0,4
25,0048,COLUMBUS 11-A,1236,34,0,20,12,0,2
25,0048,COLUMBUS 11-A,1236,240,1,108,84,0,48
25,0048,COLUMBUS 11-A,1236,22,5,12,4,0,6
25,0049,COLUMBUS 11-B,765,100,0,43,56,0,1
25,0049,COLUMBUS 11-B,765,43,0,18,24,0,1
25,0049,COLUMBUS 11-B,765,300,0,114,161,0,25
25,0049,COLUMBUS 11-B,765,8,0,4,4,0,0
25,0050,COLUMBUS 11-C,1090,152,2,84,65,0,3
25,0050,COLUMBUS 11-C,1090,92,0,62,29,0,1
25,0050,COLUMBUS 11-C,1090,460,0,224,212,0,24
25,0050,COLUMBUS 11-C,1090,16,2,8,4,0,4
25,0051,COLUMBUS 11-D,1185,118,2,53,60,0,2
25,0051,COLUMBUS 11-D,1185,79,0,49,27,0,3
25,0051,COLUMBUS 11-D,1185,387,1,155,193,0,39
25,0051,COLUMBUS 11-D,1185,18,2,9,7,0,2
25,0052,COLUMBUS 11-E,957,141,5,53,81,0,7
25,0052,COLUMBUS 11-E,957,92,0,47,39,0,6
25,0052,COLUMBUS 11-E,957,392,1,163,209,0,20
25,0052,COLUMBUS 11-E,957,13,2,5,5,0,3
25,0053,COLUMBUS 12-A,1531,74,8,53,13,0,8
25,0053,COLUMBUS 12-A,1531,162,0,124,28,0,10
25,0053,COLUMBUS 12-A,1531,419,0,310,69,0,40
25,0053,COLUMBUS 12-A,1531,55,3,37,8,0,10
25,0054,COLUMBUS 12-B,2189,165,7,113,44,0,8
25,0054,COLUMBUS 12-B,2189,332,0,257,56,0,19
25,0054,COLUMBUS 12-B,2189,726,0,489,171,0,66
25,0054,COLUMBUS 12-B,2189,67,3,42,18,0,7
25,0055,COLUMBUS 12-C,1508,133,6,99,28,0,6
25,0055,COLUMBUS 12-C,1508,247,0,195,42,0,10
25,0055,COLUMBUS 12-C,1508,526,0,375,115,0,36
25,0055,COLUMBUS 12-C,1508,27,1,19,6,0,2
25,0056,COLUMBUS 12-D,991,81,0,54,27,0,0
25,0056,COLUMBUS 12-D,991,179,0,138,32,0,9
25,0056,COLUMBUS 12-D,991,342,0,247,75,0,20
25,0056,COLUMBUS 12-D,991,19,3,14,2,0,3
25,0057,COLUMBUS 12-E,1193,124,5,83,33,0,7
25,0057,COLUMBUS 12-E,1193,203,0,156,41,0,6
25,0057,COLUMBUS 12-E,1193,421,0,244,131,0,46
25,0057,COLUMBUS 12-E,1193,40,5,18,14,0,8
25,0058,COLUMBUS 13-A,1124,50,6,32,11,0,7
25,0058,COLUMBUS 13-A,1124,101,0,72,20,0,9
25,0058,COLUMBUS 13-A,1124,244,0,160,70,0,14
25,0058,COLUMBUS 13-A,1124,19,2,11,4,0,4
25,0059,COLUMBUS 13-B,972,46,2,27,17,0,2
25,0059,COLUMBUS 13-B,972,61,0,38,19,0,4
25,0059,COLUMBUS 13-B,972,201,1,132,53,0,16
25,0059,COLUMBUS 13-B,972,12,1,8,3,0,1
25,0060,COLUMBUS 13-C,818,25,1,16,8,0,1
25,0060,COLUMBUS 13-C,818,36,1,27,8,0,1
25,0060,COLUMBUS 13-C,818,181,0,122,47,0,12
25,0060,COLUMBUS 13-C,818,16,1,10,5,0,1
25,0061,COLUMBUS 13-D,1081,42,2,29,11,0,2
25,0061,COLUMBUS 13-D,1081,64,0,35,23,0,6
25,0061,COLUMBUS 13-D,1081,294,0,194,85,0,15
25,0061,COLUMBUS 13-D,1081,15,1,9,5,0,1
25,0062,COLUMBUS 14-A,1951,398,21,300,72,0,26
25,0062,COLUMBUS 14-A,1951,355,1,261,83,0,11
25,0062,COLUMBUS 14-A,1951,599,0,417,146,0,36
25,0062,COLUMBUS 14-A,1951,43,4,22,13,0,8
25,0063,COLUMBUS 14-B,1101,72,3,52,15,0,5
25,0063,COLUMBUS 14-B,1101,179,0,140,33,0,6
25,0063,COLUMBUS 14-B,1101,417,0,318,65,0,34
25,0063,COLUMBUS 14-B,1101,33,1,23,7,0,3
25,0064,COLUMBUS 14-C,1309,115,1,78,35,0,2
25,0064,COLUMBUS 14-C,1309,197,0,163,29,0,5
25,0064,COLUMBUS 14-C,1309,502,0,353,110,0,39
25,0064,COLUMBUS 14-C,1309,27,2,19,5,0,3
25,0065,COLUMBUS 14-D,882,84,5,70,9,0,5
25,0065,COLUMBUS 14-D,882,134,0,113,16,0,5
25,0065,COLUMBUS 14-D,882,292,0,209,62,0,21
25,0065,COLUMBUS 14-D,882,22,2,15,3,0,4
25,0066,COLUMBUS 14-E,1431,157,6,96,50,0,11
25,0066,COLUMBUS 14-E,1431,239,1,166,52,0,21
25,0066,COLUMBUS 14-E,1431,410,1,254,131,0,25
25,0066,COLUMBUS 14-E,1431,16,0,12,2,0,2
25,0067,COLUMBUS 14-F,1095,137,3,86,47,0,4
25,0067,COLUMBUS 14-F,1095,211,0,169,38,0,4
25,0067,COLUMBUS 14-F,1095,432,0,290,117,0,25
25,0067,COLUMBUS 14-F,1095,17,1,9,6,0,2
25,0068,COLUMBUS 14-G,767,72,6,43,22,0,7
25,0068,COLUMBUS 14-G,767,148,0,116,27,0,5
25,0068,COLUMBUS 14-G,767,294,0,225,57,0,12
25,0068,COLUMBUS 14-G,767,17,0,12,4,0,1
25,0069,COLUMBUS 15-A,1256,83,11,60,11,0,12
25,0069,COLUMBUS 15-A,1256,143,1,107,24,0,12
25,0069,COLUMBUS 15-A,1256,326,0,228,74,0,24
25,0069,COLUMBUS 15-A,1256,33,3,21,8,0,4
25,0070,COLUMBUS 15-B,838,149,2,86,58,0,5
25,0070,COLUMBUS 15-B,838,142,0,99,41,0,2
25,0070,COLUMBUS 15-B,838,393,0,249,124,0,20
25,0070,COLUMBUS 15-B,838,12,0,4,7,0,1
25,0071,COLUMBUS 16-A,1099,61,1,49,10,0,2
25,0071,COLUMBUS 16-A,1099,132,0,98,29,0,5
25,0071,COLUMBUS 16-A,1099,357,0,277,68,0,12
25,0071,COLUMBUS 16-A,1099,41,2,24,7,0,10
25,0072,COLUMBUS 16-B,859,62,1,43,17,0,2
25,0072,COLUMBUS 16-B,859,95,0,72,12,0,11
25,0072,COLUMBUS 16-B,859,300,0,227,57,0,16
25,0072,COLUMBUS 16-B,859,28,4,15,5,0,8
25,0073,COLUMBUS 16-C,1005,40,3,30,8,0,2
25,0073,COLUMBUS 16-C,1005,77,0,68,6,0,3
25,0073,COLUMBUS 16-C,1005,266,0,188,60,0,18
25,0073,COLUMBUS 16-C,1005,42,4,29,7,0,6
25,0074,COLUMBUS 16-D,1038,36,2,22,12,0,2
25,0074,COLUMBUS 16-D,1038,75,0,63,11,0,1
25,0074,COLUMBUS 16-D,1038,284,0,214,48,0,22
25,0074,COLUMBUS 16-D,1038,43,6,26,10,0,7
25,0075,COLUMBUS 16-E,928,34,4,22,7,0,5
25,0075,COLUMBUS 16-E,928,55,0,46,6,0,3
25,0075,COLUMBUS 16-E,928,265,0,188,51,0,26
25,0075,COLUMBUS 16-E,928,51,6,32,12,0,7
25,0076,COLUMBUS 16-F,675,27,4,18,5,0,4
25,0076,COLUMBUS 16-F,675,51,0,43,5,0,3
25,0076,COLUMBUS 16-F,675,170,0,127,27,0,16
25,0076,COLUMBUS 16-F,675,21,1,17,2,0,2
25,0077,COLUMBUS 17-A,1301,119,2,51,62,0,6
25,0077,COLUMBUS 17-A,1301,154,1,94,55,0,5
25,0077,COLUMBUS 17-A,1301,278,0,180,83,0,15
25,0077,COLUMBUS 17-A,1301,16,1,9,6,0,1
25,0078,COLUMBUS 17-B,1745,105,4,59,41,0,5
25,0078,COLUMBUS 17-B,1745,133,1,91,35,0,7
25,0078,COLUMBUS 17-B,1745,327,0,199,104,0,24
25,0078,COLUMBUS 17-B,1745,24,2,18,4,0,2
25,0079,COLUMBUS 17-C,782,58,2,41,15,0,2
25,0079,COLUMBUS 17-C,782,80,0,55,22,0,3
25,0079,COLUMBUS 17-C,782,162,0,100,57,0,5
25,0079,COLUMBUS 17-C,782,14,1,9,3,0,2
25,0080,COLUMBUS 17-D,910,57,1,35,14,0,8
25,0080,COLUMBUS 17-D,910,100,0,75,23,0,2
25,0080,COLUMBUS 17-D,910,181,0,117,56,0,8
25,0080,COLUMBUS 17-D,910,17,0,13,3,0,1
25,0081,COLUMBUS 18-A,1164,88,3,67,17,0,4
25,0081,COLUMBUS 18-A,1164,214,0,181,29,0,4
25,0081,COLUMBUS 18-A,1164,406,0,308,75,0,23
25,0081,COLUMBUS 18-A,1164,42,6,26,9,0,7
25,0082,COLUMBUS 18-B,971,154,2,113,34,0,7
25,0082,COLUMBUS 18-B,971,275,0,232,34,0,9
25,0082,COLUMBUS 18-B,971,323,0,262,43,0,18
25,0082,COLUMBUS 18-B,971,10,0,9,1,0,0
25,0083,COLUMBUS 18-C,1281,103,4,68,30,0,5
25,0083,COLUMBUS 18-C,1281,283,0,225,51,0,7
25,0083,COLUMBUS 18-C,1281,462,0,372,71,0,19
25,0083,COLUMBUS 18-C,1281,26,3,20,2,0,4
25,0084,COLUMBUS 18-D,687,89,4,55,29,0,5
25,0084,COLUMBUS 18-D,687,199,0,179,18,0,2
25,0084,COLUMBUS 18-D,687,282,0,221,57,0,4
25,0084,COLUMBUS 18-D,687,3,0,2,1,0,0
25,0085,COLUMBUS 18-E,904,135,4,96,32,0,7
25,0085,COLUMBUS 18-E,904,269,0,219,41,0,9
25,0085,COLUMBUS 18-E,904,350,1,256,73,0,21
25,0085,COLUMBUS 18-E,904,6,0,6,0,0,0
25,0086,COLUMBUS 18-F,1070,105,0,83,22,0,0
25,0086,COLUMBUS 18-F,1070,217,0,189,20,0,8
25,0086,COLUMBUS 18-F,1070,424,0,346,68,0,10
25,0086,COLUMBUS 18-F,1070,15,2,8,4,0,3
25,0087,COLUMBUS 19-A,837,153,5,102,45,0,6
25,0087,COLUMBUS 19-A,837,286,0,211,65,0,10
25,0087,COLUMBUS 19-A,837,295,2,194,86,0,15
25,0087,COLUMBUS 19-A,837,3,0,0,3,0,0
25,0088,COLUMBUS 19-B,1352,243,7,163,66,0,14
25,0088,COLUMBUS 19-B,1352,481,0,363,105,0,13
25,0088,COLUMBUS 19-B,1352,341,0,242,83,0,16
25,0088,COLUMBUS 19-B,1352,21,2,13,5,0,3
25,0089,COLUMBUS 19-C,964,213,8,143,61,0,9
25,0089,COLUMBUS 19-C,964,343,0,253,82,0,8
25,0089,COLUMBUS 19-C,964,290,0,167,102,0,21
25,0089,COLUMBUS 19-C,964,4,0,3,1,0,0
25,0090,COLUMBUS 19-D,1103,221,7,128,84,0,7
25,0090,COLUMBUS 19-D,1103,370,0,276,85,0,9
25,0090,COLUMBUS 19-D,1103,338,0,211,109,0,18
25,0090,COLUMBUS 19-D,1103,10,0,6,4,0,0
25,0091,COLUMBUS 19-E,795,138,5,79,51,0,8
25,0091,COLUMBUS 19-E,795,273,0,213,52,0,8
25,0091,COLUMBUS 19-E,795,292,0,201,75,0,16
25,0091,COLUMBUS 19-E,795,0,0,0,0,0,0
25,0092,COLUMBUS 19-F,1016,198,3,120,71,0,6
25,0092,COLUMBUS 19-F,1016,345,2,280,57,0,8
25,0092,COLUMBUS 19-F,1016,328,0,235,83,0,9
25,0092,COLUMBUS 19-F,1016,17,3,10,4,0,3
25,0093,COLUMBUS 19-G,886,115,2,55,55,0,5
25,0093,COLUMBUS 19-G,886,250,0,178,66,0,6
25,0093,COLUMBUS 19-G,886,400,0,248,142,0,10
25,0093,COLUMBUS 19-G,886,5,0,3,1,0,1
25,0094,COLUMBUS 19-H,1122,189,5,132,50,0,7
25,0094,COLUMBUS 19-H,1122,389,0,335,44,0,10
25,0094,COLUMBUS 19-H,1122,379,0,289,70,0,20
25,0094,COLUMBUS 19-H,1122,5,0,5,0,0,0
25,0095,COLUMBUS 20-A,1456,285,12,183,90,0,12
25,0095,COLUMBUS 20-A,1456,568,0,410,147,0,11
25,0095,COLUMBUS 20-A,1456,429,0,280,134,0,15
25,0095,COLUMBUS 20-A,1456,13,0,7,5,0,1
25,0096,COLUMBUS 20-B,1126,143,4,116,21,0,6
25,0096,COLUMBUS 20-B,1126,267,0,216,43,0,8
25,0096,COLUMBUS 20-B,1126,362,1,304,49,0,9
25,0096,COLUMBUS 20-B,1126,20,2,11,5,0,4
25,0097,COLUMBUS 20-C,1107,163,2,101,59,0,3
25,0097,COLUMBUS 20-C,1107,315,0,246,58,0,11
25,0097,COLUMBUS 20-C,1107,341,0,259,68,0,14
25,0097,COLUMBUS 20-C,1107,22,0,17,5,0,0
25,0098,COLUMBUS 21-A,1017,181,3,103,71,0,7
25,0098,COLUMBUS 21-A,1017,280,0,201,72,0,7
25,0098,COLUMBUS 21-A,1017,378,0,234,131,0,13
25,0098,COLUMBUS 21-A,1017,10,2,6,2,0,2
25,0099,COLUMBUS 21-B,1577,248,8,147,89,0,10
25,0099,COLUMBUS 21-B,1577,436,0,318,107,0,11
25,0099,COLUMBUS 21-B,1577,524,0,344,146,0,34
25,0099,COLUMBUS 21-B,1577,23,1,13,7,0,3
25,0100,COLUMBUS 21-C,1194,305,12,231,60,0,14
25,0100,COLUMBUS 21-C,1194,270,0,205,56,0,9
25,0100,COLUMBUS 21-C,1194,305,0,218,78,0,9
25,0100,COLUMBUS 21-C,1194,22,1,16,3,0,3
25,0101,COLUMBUS 21-D,1045,126,2,92,29,0,4
25,0101,COLUMBUS 21-D,1045,150,2,112,32,0,6
25,0101,COLUMBUS 21-D,1045,245,0,155,75,0,15
25,0101,COLUMBUS 21-D,1045,26,2,18,2,0,6
25,0102,COLUMBUS 21-E,1089,214,9,118,84,0,11
25,0102,COLUMBUS 21-E,1089,361,0,271,81,0,9
25,0102,COLUMBUS 21-E,1089,376,0,225,141,0,10
25,0102,COLUMBUS 21-E,1089,4,0,4,0,0,0
25,0103,COLUMBUS 21-F,903,173,2,109,60,0,4
25,0103,COLUMBUS 21-F,903,349,0,250,90,0,9
25,0103,COLUMBUS 21-F,903,265,0,172,84,0,9
25,0103,COLUMBUS 21-F,903,4,0,2,2,0,0
25,0104,COLUMBUS 22-A,1049,251,7,150,87,0,13
25,0104,COLUMBUS 22-A,1049,389,0,269,112,0,8
25,0104,COLUMBUS 22-A,1049,256,1,163,79,0,14
25,0104,COLUMBUS 22-A,1049,9,0,6,2,0,1
25,0105,COLUMBUS 22-B,863,159,7,97,54,0,8
25,0105,COLUMBUS 22-B,863,239,0,171,66,0,2
25,0105,COLUMBUS 22-B,863,325,0,223,93,0,9
25,0105,COLUMBUS 22-B,863,6,0,3,3,0,0
25,0106,COLUMBUS 22-C,1048,152,6,89,55,0,8
25,0106,COLUMBUS 22-C,1048,338,0,248,80,0,10
25,0106,COLUMBUS 22-C,1048,378,0,235,127,0,16
25,0106,COLUMBUS 22-C,1048,11,2,5,4,0,2
25,0107,COLUMBUS 22-D,1370,217,5,97,115,0,5
25,0107,COLUMBUS 22-D,1370,340,0,189,133,0,18
25,0107,COLUMBUS 22-D,1370,437,0,259,156,0,22
25,0107,COLUMBUS 22-D,1370,14,0,8,5,0,1
25,0108,COLUMBUS 22-E,769,173,6,95,70,0,7
25,0108,COLUMBUS 22-E,769,202,0,124,69,0,9
25,0108,COLUMBUS 22-E,769,217,0,110,94,0,13
25,0108,COLUMBUS 22-E,769,10,1,5,3,0,2
25,0109,COLUMBUS 22-F,967,136,6,69,59,0,7
25,0109,COLUMBUS 22-F,967,213,0,133,67,0,13
25,0109,COLUMBUS 22-F,967,311,0,165,130,0,16
25,0109,COLUMBUS 22-F,967,21,3,11,5,0,5
25,0110,COLUMBUS 22-G,912,173,5,108,58,0,5
25,0110,COLUMBUS 22-G,912,353,1,261,86,0,6
25,0110,COLUMBUS 22-G,912,260,0,170,79,0,11
25,0110,COLUMBUS 22-G,912,6,0,5,1,0,0
25,0111,COLUMBUS 23-A,1227,83,2,41,40,0,2
